generation;individualId;numIters;numFactors;regularization;learningRate;cumulativeMAE;cumulativeCoverage
9;60;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;61;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;62;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
9;63;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;64;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;65;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
9;66;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;67;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;68;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;69;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;70;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;71;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;72;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;73;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;74;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;75;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;76;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;77;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;78;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;79;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;80;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;81;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;82;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;83;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;84;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;85;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
9;86;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;87;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;88;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;89;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;90;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;91;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;92;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;93;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
9;94;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
9;95;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;96;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
9;97;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
9;98;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
9;99;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
